ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region
"DOES FAKE NEWS MAKE YOU ANGRY?🔥
Wear the truth, fight the propaganda!  Get your awesome shirt - ""GUNS DON'T KILL PEOPLE CLINTONS DO!""  Tell the world the truth, don't be silenced!
Get yours here 👉http://bit.ly/2H08jbx
Free Shipping!  These are selling out fast...",2019-08-14T01:11:29+0000,Forever Trump,0,99,0,999,0.005857,Arkansas,0.011713,Oklahoma,0.011713,Missouri,0.01757,Nebraska,0.007321,Nevada,0.007321,New Hampshire,0.019034,New Jersey,0.052709,New York,0.032211,North Carolina,0.002928,North Dakota,0.061493,Ohio,0.027818,Oregon,0.011713,Minnesota,0.046852,Pennsylvania,0.02489,Tennessee,0.064422,Texas,0.010249,Utah,0.027818,Virginia,0.030747,Washington,0.004392,West Virginia,0.026354,Wisconsin,0.011713,Wyoming,0.011713,Mississippi,0.039531,Michigan,0.004392,Kansas,0.005857,Connecticut,0.004392,New Mexico,0.004392,Hawaii,0.002928,Montana,0.001464,South Dakota,0.02489,Alabama,0.008785,Alaska,0.026354,Arizona,0.068814,California,0.020498,Colorado,0.005857,Delaware,0.01757,Massachusetts,0.070278,Florida,0.019034,Georgia,0.008785,Idaho,0.027818,Illinois,0.02489,Indiana,0.01757,Iowa,0.013177,Kentucky,0.027818,Louisiana,0.005857,Maine,0.014641,Maryland,0.005857,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DOES FAKE NEWS MAKE YOU ANGRY?🔥
Wear the truth, fight the propaganda!  Get your awesome shirt - ""GUNS DON'T KILL PEOPLE CLINTONS DO!""  Tell the world the truth, don't be silenced!
Get yours here 👉http://bit.ly/2H08jbx
Free Shipping!  These are selling out fast...",2019-08-14T01:11:28+0000,Forever Trump,0,99,0,999,0.014388,Nebraska,0.057554,Ohio,0.007194,Iowa,0.021583,Kentucky,0.05036,Michigan,0.021583,Minnesota,0.014388,Montana,0.028777,Nevada,0.064748,New York,0.086331,Pennsylvania,0.007194,West Virginia,0.05036,Texas,0.043165,Washington,0.021583,Arizona,0.007194,"Washington, District of Columbia",0.043165,Florida,0.007194,Idaho,0.021583,New Mexico,0.014388,South Carolina,0.043165,Indiana,0.014388,Utah,0.028777,Virginia,0.014388,Arkansas,0.021583,Alabama,0.014388,Kansas,0.007194,Louisiana,0.007194,Maryland,0.007194,New Hampshire,0.007194,New Jersey,0.014388,Oklahoma,0.079137,California,0.007194,Mississippi,0.007194,Colorado,0.028777,Georgia,0.014388,Missouri,0.035971,Oregon,0.007194,South Dakota,0.007194,Wisconsin,0.014388,Connecticut,0.014388,Massachusetts,0.021583,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DOES FAKE NEWS MAKE YOU ANGRY?🔥
Wear the truth, fight the propaganda!  Get your awesome shirt - ""GUNS DON'T KILL PEOPLE CLINTONS DO!""  Tell the world the truth, don't be silenced!
Get yours here 👉http://bit.ly/2H08jbx
Free Shipping!  These are selling out fast...",2019-08-14T01:03:08+0000,Forever Trump,0,99,0,999,0.002703,Montana,0.005405,Maine,0.024324,Wisconsin,0.008108,Arkansas,0.018919,Colorado,0.002703,Connecticut,0.016216,Georgia,0.021622,Indiana,0.018919,Iowa,0.016216,Kentucky,0.005405,Louisiana,0.018919,Maryland,0.021622,Virginia,0.010811,Massachusetts,0.016216,Minnesota,0.002703,Mississippi,0.005405,New Hampshire,0.016216,New Jersey,0.002703,New Mexico,0.016216,North Carolina,0.048649,Ohio,0.018919,Oregon,0.024324,Washington,0.089189,Texas,0.008108,Nebraska,0.005405,Hawaii,0.005405,Rhode Island,0.005405,Utah,0.002703,West Virginia,0.005405,Wyoming,0.016216,Alabama,0.005405,Alaska,0.02973,Arizona,0.062162,California,0.067568,Florida,0.005405,Idaho,0.027027,Tennessee,0.02973,Illinois,0.02973,Kansas,0.037838,Michigan,0.032432,Missouri,0.010811,Nevada,0.064865,New York,0.024324,Oklahoma,0.062162,Pennsylvania,0.016216,South Carolina,0.010811,South Dakota,0.002703,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DOES FAKE NEWS MAKE YOU ANGRY?🔥
Wear the truth, fight the propaganda!  Get your awesome shirt - ""GUNS DON'T KILL PEOPLE CLINTONS DO!""  Tell the world the truth, don't be silenced!
Get yours here 👉http://bit.ly/2H08jbx
Free Shipping!  These are selling out fast...",2019-08-14T01:02:18+0000,Forever Trump,0,99,0,999,0.013216,Colorado,0.004405,West Virginia,0.004405,North Dakota,0.048458,Ohio,0.030837,Oregon,0.057269,Pennsylvania,0.008811,South Dakota,0.026432,Tennessee,0.057269,Texas,0.017621,Virginia,0.022026,Washington,0.044053,Wisconsin,0.061674,New York,0.004405,"Washington, District of Columbia",0.013216,Illinois,0.013216,Iowa,0.013216,Mississippi,0.004405,New Mexico,0.004405,Oklahoma,0.008811,Rhode Island,0.004405,South Carolina,0.008811,Utah,0.008811,North Carolina,0.008811,Nebraska,0.013216,Kentucky,0.105727,California,0.008811,Louisiana,0.008811,Nevada,0.004405,Idaho,0.008811,Maine,0.008811,New Jersey,0.008811,Alabama,0.004405,Alaska,0.022026,Arizona,0.008811,Arkansas,0.013216,Connecticut,0.008811,Montana,0.048458,Florida,0.026432,Georgia,0.057269,Indiana,0.013216,Kansas,0.026432,Maryland,0.008811,Massachusetts,0.030837,Michigan,0.013216,Minnesota,0.052863,Missouri,0.008811,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DOES FAKE NEWS MAKE YOU ANGRY?🔥
Wear the truth, fight the propaganda!  Get your awesome shirt - ""GUNS DON'T KILL PEOPLE CLINTONS DO!""  Tell the world the truth, don't be silenced!
Get yours here 👉http://bit.ly/2H08jbx
Free Shipping!  These are selling out fast...",2019-08-14T01:00:22+0000,Forever Trump,0,99,0,999,0.008511,Hawaii,0.021277,Wisconsin,0.012766,New Jersey,0.080851,New York,0.034043,North Carolina,0.055319,Ohio,0.068085,Pennsylvania,0.021277,South Carolina,0.017021,Tennessee,0.004255,West Virginia,0.008511,Alabama,0.021277,Minnesota,0.012766,Arkansas,0.012766,Idaho,0.021277,Louisiana,0.012766,Montana,0.004255,New Hampshire,0.021277,Oregon,0.034043,Texas,0.012766,Utah,0.004255,Virginia,0.008511,Nevada,0.042553,Michigan,0.004255,Mississippi,0.068085,California,0.008511,Missouri,0.008511,Nebraska,0.004255,New Mexico,0.004255,Colorado,0.004255,North Dakota,0.004255,Oklahoma,0.004255,South Dakota,0.004255,Alaska,0.046809,Arizona,0.008511,Connecticut,0.008511,Massachusetts,0.021277,Delaware,0.080851,Florida,0.017021,Georgia,0.034043,Illinois,0.029787,Indiana,0.029787,Iowa,0.008511,Kansas,0.012766,Kentucky,0.034043,Maryland,0.012766,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DOES FAKE NEWS MAKE YOU ANGRY?🔥
Wear the truth, fight the propaganda!  Get your awesome shirt - ""GUNS DON'T KILL PEOPLE CLINTONS DO!""  Tell the world the truth, don't be silenced!
Get yours here 👉http://bit.ly/2H08jbx
Free Shipping!  These are selling out fast...",2019-08-14T00:57:44+0000,Forever Trump,0,99,0,999,0.0125,Georgia,0.03125,Indiana,0.025,Washington,0.03125,Wisconsin,0.0125,Alaska,0.0125,Arkansas,0.01875,Colorado,0.01875,Connecticut,0.00625,Idaho,0.0375,Illinois,0.01875,Kansas,0.05,Pennsylvania,0.01875,Massachusetts,0.0125,New Hampshire,0.01875,North Carolina,0.05,Ohio,0.01875,Oklahoma,0.01875,Oregon,0.0125,South Carolina,0.00625,Utah,0.04375,Texas,0.05,New York,0.03125,Michigan,0.00625,Maryland,0.01875,Minnesota,0.00625,Mississippi,0.025,Missouri,0.03125,Tennessee,0.00625,Alabama,0.00625,Delaware,0.00625,Hawaii,0.00625,Maine,0.00625,North Dakota,0.0125,New Mexico,0.00625,West Virginia,0.0125,Arizona,0.08125,California,0.09375,Florida,0.025,Kentucky,0.025,Louisiana,0.0125,Nevada,0.025,New Jersey,0.03125,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTENTION New Hampshire! Team Joe will be meeting in Manchester to stand up to Trump’s hate. Join us at the Portland Pie Co. at 6PM on Thursday to show your support for Joe. RSVP here: https://www.mobilize.us/joebidennh/event/110171/?utm_source=om&utm_medium=fb&utm_campaign=nhrallybuild,2019-08-13T19:40:02+0000,Biden for President,0,99,5000,9999,0.018263,Maine,0.533234,Massachusetts,0.447866,New Hampshire,0.000212,North Carolina,0.000425,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tell the Democratic presidential candidates: Take the #NoKXL Pledge.
Add your name ==> bit.ly/nokxlpledge

Will you take the NoKXL Pledge? Bernie Sanders Joe Biden Elizabeth Warren Kamala Harris Pete Buttigieg Cory Booker Amy Klobuchar Kirsten Gillibrand Julián Castro Beto O'Rourke Jay Inslee Andrew Yang for President 2020 Marianne Williamson Tom Steyer

+  If elected, I pledge to take executive action on Day One to stop any construction on the Keystone XL pipeline — no matter what — and revoke the existing presidential permits issued unilaterally by President Trump for the Keystone XL and Dakota Access pipelines, sending both projects back to relevant federal agencies to undergo legitimate environmental review and Tribal consultations.

+  I pledge to direct all federal agencies (State Dept., FERC, Army Corps) to submit these two projects, as well as all new pipeline and energy infrastructure projects to a true climate test, and reject permits for any project that would exacerbate our climate crisis.

+  I pledge to protect the property rights of farmers and ranchers from eminent domain abuse, and to honor the treaties the U.S. Government has signed with sovereign Tribal Nations. 
#NoKXLpledge #NoDAPL #StopLine3 #HonorTheTreaties #WaterIsLife #ActOnClimate",2019-08-13T19:22:39+0000,Bold Alliance,0,99,10000,49999,0.002177,Delaware,0.041892,Pennsylvania,0.006706,Montana,0.016635,Nebraska,0.007664,New Hampshire,0.011496,New Jersey,0.007403,New Mexico,0.029699,New York,0.038843,North Carolina,0.046595,Ohio,0.019857,Oklahoma,0.01768,Oregon,0.002177,Rhode Island,0.015851,Mississippi,0.019073,South Carolina,0.006096,South Dakota,0.026999,Tennessee,0.06471,Texas,0.005922,Utah,0.0027,Vermont,0.027173,Virginia,0.023776,Washington,0.01228,West Virginia,0.026563,Wisconsin,0.032137,Missouri,0.02247,Minnesota,0.000784,"Washington, District of Columbia",0.024386,Georgia,0.005487,Nevada,0.005138,North Dakota,0.024038,Alabama,0.005226,Alaska,0.019857,Arizona,0.017506,Arkansas,0.041369,California,0.014109,Colorado,0.007316,Connecticut,0.044243,Florida,0.001916,Hawaii,0.047379,Michigan,0.00749,Idaho,0.041717,Illinois,0.028654,Indiana,0.030221,Iowa,0.018464,Kansas,0.026738,Kentucky,0.01559,Louisiana,0.0081,Maine,0.010451,Maryland,0.015067,Massachusetts,0.00418,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In a NY Times Opinion Article, Joe Biden says he will reinstate the assault weapon ban and magazine  capacity limits. The problem? “Assault weapons” aren’t used in the majority of gun violence. This doesn’t address the real issue which is... #gunviolence #guncontrol #assaultweaponban #joebiden

https://closetconservative.net/gun-grabbing-joe/",2019-08-13T16:23:01+0000,The Closet Conservative,0,99,0,999,0.004739,Alaska,0.035545,Tennessee,0.031991,New York,0.041469,North Carolina,0.00237,North Dakota,0.046209,Ohio,0.017773,Oklahoma,0.018957,Oregon,0.053318,Pennsylvania,0.021327,South Carolina,0.003555,South Dakota,0.074645,Texas,0.017773,New Jersey,0.005924,Utah,0.026066,Virginia,0.035545,Washington,0.017773,Wisconsin,0.003555,Wyoming,0.016588,Alabama,0.003555,Delaware,0.003555,Maine,0.00237,Rhode Island,0.003555,Vermont,0.013033,New Mexico,0.005924,Nevada,0.010664,Arizona,0.030806,Indiana,0.009479,Arkansas,0.050948,California,0.015403,Colorado,0.014218,Connecticut,0.052133,Florida,0.033175,Georgia,0.005924,Hawaii,0.008294,Idaho,0.0391,Illinois,0.005924,Iowa,0.007109,Nebraska,0.014218,Kansas,0.030806,Kentucky,0.015403,Louisiana,0.010664,Maryland,0.022512,Massachusetts,0.03436,Michigan,0.015403,Minnesota,0.027251,Mississippi,0.022512,Missouri,0.004739,Montana,0.011848,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Around our table this morning:  Joe Biden tries to convince you he was really against the Iraq war, and cable news channels give people who can't afford vacations stupid advice.",2019-08-13T15:56:25+0000,Alec Mento,0,99,0,999,0.009208,Nevada,0.007366,Utah,0.005525,North Dakota,0.047882,Ohio,0.023941,Oklahoma,0.022099,Oregon,0.042357,Pennsylvania,0.01105,South Carolina,0.003683,South Dakota,0.018416,Tennessee,0.05709,Texas,0.018416,Virginia,0.042357,New York,0.023941,Washington,0.014733,West Virginia,0.033149,Wisconsin,0.005525,Wyoming,0.001842,Alaska,0.014733,Arkansas,0.023941,Georgia,0.012891,Minnesota,0.014733,Mississippi,0.003683,New Hampshire,0.027624,North Carolina,0.020258,New Jersey,0.003683,Rhode Island,0.053407,Illinois,0.001842,Vermont,0.001842,Idaho,0.018416,Alabama,0.034991,Arizona,0.034991,California,0.014733,Colorado,0.007366,Connecticut,0.005525,Delaware,0.049724,Florida,0.031308,Indiana,0.009208,Nebraska,0.016575,Iowa,0.014733,Kansas,0.034991,Kentucky,0.016575,Louisiana,0.012891,Maine,0.009208,Maryland,0.01105,Massachusetts,0.071823,Michigan,0.029466,Missouri,0.007366,Montana,0.001842,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Is Biden the Manchurian Candidate? https://qoo.ly/z42ee #Biden #news,2019-08-13T02:27:24+0000,Liberty Nation,0,99,1000,4999,0.000845,Maine,0.005912,Nebraska,0.016047,Arkansas,0.005068,Connecticut,0.000845,"Washington, District of Columbia",0.028716,Illinois,0.030405,Indiana,0.011824,Kansas,0.011824,Maryland,0.015203,Massachusetts,0.019426,Mississippi,0.034628,New York,0.004223,Alaska,0.030405,North Carolina,0.016892,Oklahoma,0.000845,Rhode Island,0.005912,South Dakota,0.015203,West Virginia,0.006757,Wyoming,0.003378,Delaware,0.000845,Hawaii,0.003378,Nevada,0.004223,New Mexico,0.016892,Arizona,0.022804,Wisconsin,0.000845,New Hampshire,0.016892,Minnesota,0.03125,Alabama,0.055743,California,0.005912,Colorado,0.043919,Florida,0.036318,Georgia,0.009291,Idaho,0.022804,Iowa,0.035473,Kentucky,0.019426,Louisiana,0.038007,Michigan,0.032939,Missouri,0.017736,Washington,0.005912,Montana,0.021959,New Jersey,0.070946,Ohio,0.013514,Oregon,0.032939,Pennsylvania,0.022804,South Carolina,0.028716,Tennessee,0.089527,Texas,0.009291,Utah,0.022804,Virginia,0.002534,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Biden on Sunday wrote that a failure to enact a federal ban on assault weapons in response to a pair of mass shootings earlier this month would amount to a “moral” failure by politicians and represent a tacit acceptance of future massacres.,2019-08-12T22:30:09+0000,Break'n News,0,99,0,999,0.080292,California,0.036496,Arkansas,0.029197,Washington,0.014599,West Virginia,0.021898,Wisconsin,0.021898,Alabama,0.021898,Alaska,0.014599,Arizona,0.036496,Indiana,0.094891,Texas,0.007299,Iowa,0.007299,Kansas,0.014599,Massachusetts,0.007299,Mississippi,0.007299,North Dakota,0.007299,Oregon,0.014599,South Carolina,0.007299,Vermont,0.007299,Tennessee,0.007299,Colorado,0.007299,Missouri,0.021898,Connecticut,0.036496,Florida,0.036496,Georgia,0.10219,Illinois,0.029197,Louisiana,0.014599,Maryland,0.043796,Michigan,0.007299,Montana,0.036496,Pennsylvania,0.007299,Nebraska,0.007299,New Jersey,0.007299,New Mexico,0.051095,New York,0.029197,North Carolina,0.058394,Ohio,0.029197,Oklahoma,0.014599,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Biden on Sunday wrote that a failure to enact a federal ban on assault weapons in response to a pair of mass shootings earlier this month would amount to a “moral” failure by politicians and represent a tacit acceptance of future massacres.,2019-08-12T22:29:30+0000,Break'n News,0,99,0,999,0.006061,Alabama,0.012121,Arkansas,0.024242,South Carolina,0.036364,Tennessee,0.060606,Texas,0.018182,Utah,0.012121,Virginia,0.030303,Washington,0.018182,West Virginia,0.012121,Wisconsin,0.012121,Colorado,0.030303,Oregon,0.006061,Hawaii,0.036364,Indiana,0.006061,Montana,0.006061,New Hampshire,0.018182,New Jersey,0.024242,North Carolina,0.006061,Oklahoma,0.006061,South Dakota,0.060606,Pennsylvania,0.060606,Ohio,0.018182,Arizona,0.012121,Louisiana,0.066667,California,0.006061,"Washington, District of Columbia",0.054545,Florida,0.024242,Georgia,0.024242,Illinois,0.024242,Iowa,0.006061,Kansas,0.018182,Kentucky,0.006061,Maine,0.006061,North Dakota,0.024242,Maryland,0.012121,Massachusetts,0.048485,Michigan,0.030303,Minnesota,0.024242,Mississippi,0.012121,Missouri,0.006061,Nevada,0.012121,New Mexico,0.054545,New York,0.006061,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"URGENT: YOU HAVE BEEN CHOSEN! As a top Democrat, you have been chosen to share your thoughts on President Trump’s judicial nominations. Trump has already appointed TWO conservative justices to the Supreme Court. If reelected in 2020, he may have the opportunity to nominate more. With lifetime appointments, Trump and Mitch McConnell have already changed the makeup of the courts for generations and endangered CRUCIAL precedents including Roe v. Wade.

We can’t give Trump even more opportunity to appoint more Supreme Court justices. Do you agree? Take our survey NOW - we need just 58 more responses tonight!",2019-08-12T22:01:29+0000,Biden for President,0,99,0,999,0.003155,Mississippi,0.009464,Colorado,0.028391,New Jersey,0.028391,North Carolina,0.053628,Ohio,0.069401,Pennsylvania,0.028391,South Carolina,0.056782,Texas,0.018927,Washington,0.018927,Wisconsin,0.015773,Georgia,0.003155,Montana,0.006309,Maine,0.003155,New Mexico,0.053628,New York,0.006309,Oregon,0.012618,Tennessee,0.031546,Virginia,0.047319,Illinois,0.006309,Kansas,0.018927,Maryland,0.012618,New Hampshire,0.031546,Minnesota,0.003155,West Virginia,0.015773,Alabama,0.012618,Connecticut,0.006309,Louisiana,0.025237,Massachusetts,0.003155,Nevada,0.006309,Missouri,0.015773,Iowa,0.003155,Oklahoma,0.003155,Rhode Island,0.006309,Alaska,0.044164,Michigan,0.025237,Arizona,0.009464,Arkansas,0.078864,California,0.006309,Delaware,0.097792,Florida,0.003155,Hawaii,0.006309,Idaho,0.025237,Indiana,0.031546,Kentucky,0.006309,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
